-0.0001125725345	-0.000760608221
-0.0001255885745	-0.0008257449216
-0.0001414095327	-0.0009040481445
-0.0001606984942	-0.0009983703465
-0.0001843064123	-0.001112265857
-0.0002133437419	-0.001250195168
-0.0002492876193	-0.001417797838
-0.0002941432032	-0.001622258749
-0.0003506863016	-0.001872801167
-0.000422825995	-0.002181351353
-0.00666597552	-0.01332039092
-0.01353344	-0.02557333444
-0.02108765092	-0.03905157231
-0.02939728294	-0.05387763396
-0.03853787816	-0.07018630179
-0.0485925329	-0.0881258364
-0.05965265312	-0.1078593245
-0.07181878536	-0.1295661613
-0.08520153082	-0.1534436819
-0.09992255083	-0.1797089545
-0.1161156728	-0.2086007544
-0.133928107	-0.2403817343
-0.1535217847	-0.2753408121
-0.1750748301	-0.3137957978
-0.19878318	-0.356096282
-0.2248623649	-0.4026268146
-0.2535494683	-0.4538104005
-0.2851052821	-0.5101123449
-0.3198166772	-0.5720444839
-0.3579992119	-0.6401698367
-0.4	-0.7151077248
0.002448609137	-0.0006711971812
0.002473763714	-0.0007417984184
0.00250279124	-0.0008279254639
0.002536065822	-0.0009332135532
0.002573898853	-0.001062200675
0.002616480915	-0.001220566759
0.00266379592	-0.001415444394
0.00271549372	-0.001655826709
0.002770699045	-0.001953108176
0.002827721438	-0.002321807801
-0.003051177462	-0.01323545788
-0.009517966251	-0.02524047296
-0.01663143392	-0.03844598956
-0.02445624836	-0.05297205781
-0.03306354423	-0.06895073289
-0.0425315697	-0.08652727547
-0.05294639772	-0.1058614723
-0.06440270853	-0.1271290888
-0.07700465043	-0.150523467
-0.09086678651	-0.176257283
-0.1061151362	-0.2045644806
-0.1228883209	-0.235702398
-0.141338824	-0.2699541071
-0.1616343774	-0.3076309871
-0.1839594862	-0.3490755551
-0.2085171059	-0.3946645799
-0.2355304875	-0.4448125072
-0.2652452073	-0.4999752272
-0.2979313991	-0.5606542192
-0.3338862101	-0.6274011105
-0.3734365021	-0.7008226908
0.005898224113	0.0009455075224
0.005949063728	0.0008447891767
0.006009465012	0.0007238325307
0.006081084873	0.0005783530515
0.006165779176	0.0004030661334
0.006265575201	0.0001914156403
0.006382608563	-6.478492283e-05
0.006519006594	-0.0003758297999
0.006676693333	-0.0007547583057
0.006857081573	-0.001218205519
0.001327359556	-0.01192746613
-0.004755334662	-0.02370765281
-0.0114462983	-0.03666585815
-0.01880635831	-0.05091988403
-0.02690242431	-0.0665993125
-0.03580809692	-0.08384668381
-0.04560433678	-0.1028187923
-0.05638020063	-0.1236881115
-0.06823365087	-0.1466443628
-0.08127244613	-0.1718962391
-0.09561512092	-0.1996733031
-0.1113920632	-0.2302280734
-0.1287466997	-0.2638383209
-0.1478367998	-0.300809593
-0.16883591	-0.3414779924
-0.1919349311	-0.3862132317
-0.2173438544	-0.4354219949
-0.2452936701	-0.4895516344
-0.2760384672	-0.5490942379
-0.3098577441	-0.6145911018
-0.3470589487	-0.6866376521
0.01003544354	0.003694911169
0.01012821237	0.003575705959
0.01023769488	0.00343219737
0.01036666915	0.003259145225
0.01051827619	0.003050076703
0.01069602057	0.002796963654
0.01090374246	0.002489807197
0.01114554327	0.002116101649
0.01142563874	0.001660141032
0.01174810071	0.001102119259
0.006551207751	-0.009423313868
0.000834625493	-0.02100129031
-0.005453614991	-0.03373706439
-0.01237067952	-0.04774641588
-0.01997945051	-0.06315670252
-0.02834909859	-0.08010801783
-0.03755571149	-0.09875446466
-0.04768298567	-0.1192655562
-0.05882298727	-0.1418277569
-0.07107698903	-0.1666461776
-0.08455639096	-0.1939464404
-0.09938373309	-0.2239767295
-0.1156938094	-0.2570100475
-0.1336348934	-0.2933466973
-0.1533700858	-0.3333170121
-0.1750787974	-0.3772843584
-0.1989583802	-0.4256484392
-0.2252259212	-0.4788489282
-0.2541202164	-0.5373694661
-0.285903941	-0.6017420578
-0.3208660382	-0.6725519086
0.01530043389	0.008059729688
0.01543117684	0.007904253905
0.01558562711	0.00771778894
0.01576776333	0.007493928256
0.01598210045	0.00722485422
0.01623370735	0.006900994846
0.01652819781	0.006510584857
0.01687167854	0.006039100133
0.01727063045	0.005468523693
0.01773168746	0.004776386763
0.01284768811	-0.005587913973
0.007475288829	-0.01698864478
0.001565649619	-0.02952944867
-0.004934953512	-0.04332433295
-0.01208561696	-0.05849870566
-0.01995134674	-0.07519051564
-0.02860364951	-0.09355150661
-0.03812118256	-0.1137485967
-0.0485904689	-0.1359653958
-0.06010668389	-0.1604038748
-0.07277452037	-0.1872862016
-0.0867091405	-0.2168567612
-0.1020372226	-0.2493843768
-0.118898113	-0.2851647538
-0.1374450924	-0.3245231686
-0.1578467697	-0.3678174249
-0.1802886148	-0.4154411068
-0.2049746444	-0.4678271569
-0.2321292769	-0.525451812
-0.2619993727	-0.5888389326
-0.294856478	-0.6585647653
0.02212783902	0.01363553113
0.02228101346	0.01344039273
0.02246259124	0.01320719343
0.02267759675	0.01292833725
0.02293183099	0.01259463105
0.02323193723	0.0121949115
0.02358544312	0.01171556966
0.02400076042	0.01113993956
0.02448711462	0.01044750621
0.02505436432	0.009612873124
0.02045949144	-0.0006099839653
0.01540513127	-0.01185512676
0.009845335077	-0.02422478384
0.00372955927	-0.03783140663
-0.002997794117	-0.05279869169
-0.01039788284	-0.06926270526
-0.01853798044	-0.08737312019
-0.0274920878	-0.1072945766
-0.0373416059	-0.1292081787
-0.0481760758	-0.1533131409
-0.0600939927	-0.1798285994
-0.07320370128	-0.2089956038
-0.08762438072	-0.2410793086
-0.1034871281	-0.2763713838
-0.1209361502	-0.3151926666
-0.1401300746	-0.3578960777
-0.1612433913	-0.4048698298
-0.1844680398	-0.4565409572
-0.2100151531	-0.5133791974
-0.2381169777	-0.5759012615
-0.2690289848	-0.644675532
0.0301655682	0.02004171049
0.03034544506	0.0198202333
0.03055883264	0.0195551407
0.03081173139	0.01923762015
0.03111110795	0.01885699281
0.03146499995	0.01840028568
0.03188260538	0.01785169394
0.03237433777	0.01719190173
0.03295181815	0.01639721931
0.03362775997	0.01543848056
0.02929964706	0.00534009363
0.02453872286	-0.005768131995
0.01930170624	-0.01798718018
0.01354098796	-0.03142813319
0.007204197855	-0.0462131815
0.0002337287355	-0.06247673463
-0.007433787296	-0.08036664309
-0.01586805493	-0.1000455424
-0.02514574933	-0.1216923316
-0.03535121317	-0.1455037998
-0.04657722339	-0.1716964147
-0.05892583463	-0.2005082912
-0.072509307	-0.2322013553
-0.08745112661	-0.2670637258
-0.1038871282	-0.3054123334
-0.1219667299	-0.3475958017
-0.1418542918	-0.3939976169
-0.1637306099	-0.4450396135
-0.1877945598	-0.5011858099
-0.2142649046	-0.5629466258
-0.243382284	-0.6308835234
0.03935394906	0.02765509394
0.03956668776	0.02739917844
0.03981895236	0.02709312348
0.04011778501	0.02672686883
0.04047135457	0.02628824378
0.04088908144	0.02576249178
0.04138175002	0.02513167754
0.04196159174	0.02437394373
0.04264231248	0.02346257395
0.04343902476	0.02236480441
0.03935552588	0.01237218117
0.03486367711	0.001380295608
0.02992264346	-0.01071077851
0.02448750645	-0.02401096004
0.01850885573	-0.03864115972
0.01193233995	-0.05473437938
0.004698172588	-0.07243692099
-0.00325941151	-0.09190971677
-0.01201275402	-0.1133297921
-0.02164143078	-0.136891875
-0.03223297521	-0.1628101662
-0.04388367409	-0.1913202865
-0.05669944286	-0.2226814188
-0.0707967885	-0.2571786644
-0.08630386871	-0.2951256345
-0.1033616569	-0.3368673016
-0.122125224	-0.3827831355
-0.1427651477	-0.4332905527
-0.1654690639	-0.4888487117
-0.1904433716	-0.5499626865
-0.2179151101	-0.6171880588
0.05002945874	0.0364779305
0.05027003424	0.03618055985
0.05055534986	0.03582536888
0.05089341679	0.0354009359
0.05129355083	0.03489350486
0.05176652771	0.03428647436
0.05232472966	0.03355976108
0.05298226642	0.03268900227
0.05375504481	0.03164455082
0.05466074757	0.03039020197
0.0507970398	0.02048467219
0.04654696126	0.009588589424
0.04187187487	-0.002397101615
0.03672927983	-0.01558136176
0.0310724253	-0.03008404791
0.0248498853	-0.04603700269
0.01800509131	-0.06358525294
0.01047581792	-0.08288832821
0.002193617192	-0.104121711
-0.006916803611	-0.1274784321
-0.01693826649	-0.1531708253
-0.02796187566	-0.1814324578
-0.04008784575	-0.2125202536
-0.05342641285	-0.2467168289
-0.06809883666	-0.2843330618
-0.08423850284	-0.3257109179
-0.1019921356	-0.3712265597
-0.1215211317	-0.4212937657
-0.1430030274	-0.4763676922
-0.1666331127	-0.5369490114
-0.1926262065	-0.6035884625
0.06227130855	0.04621786622
