3	1.597739416
3	1.615918354
3	1.634097292
3	1.65227623
3	1.670455169
3	1.688634107
3	1.706813045
3	1.724991983
3	1.743170921
3	1.761349859
3	1.778109768
3	1.794869676
3	1.811629585
3	1.828389493
3	1.845149401
3	1.86190931
3	1.878669218
3	1.895429127
3	1.912189035
3	1.928948943
3	1.945708852
3	1.96246876
3	1.979228669
3	1.995988577
3	2.012748485
3	2.029508394
3	2.046268302
3	2.063028211
3	2.079788119
3	2.096548027
3	2.113307936
2.960603758	1.576078687
2.960600846	1.593934304
2.960597378	1.611795099
2.960593248	1.629662042
2.960588325	1.647536286
2.960582454	1.665419186
2.960575442	1.683312346
2.960567051	1.701217647
2.960556978	1.719137302
2.960544835	1.7370739
2.960545765	1.753664942
2.960546787	1.770271417
2.960547911	1.786894868
2.960549147	1.803536992
2.960550508	1.820199656
2.960552004	1.836884915
2.96055365	1.853595029
2.96055546	1.870332482
2.960557452	1.887100008
2.960559643	1.903900615
2.960562052	1.920737611
2.960564703	1.937614635
2.960567619	1.95453569
2.960570826	1.971505178
2.960574355	1.988527944
2.960578235	2.005609314
2.960582505	2.022755149
2.960587201	2.039971896
2.960592366	2.057266646
2.960598048	2.0746472
2.960604299	2.092122137
2.921674665	1.554674804
2.921668876	1.572210935
2.921661982	1.589757358
2.92165377	1.607316007
2.921643983	1.624889168
2.92163231	1.642479542
2.92161837	1.660090311
2.921601686	1.677725221
2.921581661	1.695388666
2.921557519	1.713085798
2.921559366	1.729509977
2.921561398	1.745964837
2.921563633	1.762453448
2.921566091	1.778979184
2.921568796	1.795545758
2.921571771	1.812157253
2.921575043	1.828818162
2.921578642	1.845533425
2.921582602	1.862308479
2.921586957	1.879149303
2.921591748	1.896062472
2.921597018	1.913055223
2.921602815	1.930135513
2.921609192	1.947312096
2.921616207	1.964594602
2.921623923	1.981993622
2.92163241	1.999520808
2.921641747	2.017188977
2.921652016	2.035012227
2.921663313	2.053006066
2.92167574	2.071187552
2.883207181	1.533524722
2.883198549	1.550745155
2.88318827	1.567980934
2.883176024	1.585234944
2.883161431	1.602510593
2.883144026	1.619811909
2.883123238	1.637143636
2.883098362	1.65451136
2.883068501	1.671921635
2.883032502	1.68938214
2.883035257	1.705641433
2.883038286	1.721946478
2.883041619	1.738301848
2.883045285	1.754712576
2.883049318	1.771184198
2.883053753	1.787722804
2.883058633	1.804335091
2.883064	1.821028429
2.883069904	1.837810921
2.883076399	1.854691484
