0.7979367478	-0.07089410419	0
0.7979367478	-0.07089410419	0.01
0.7979367478	-0.07089410419	0.02
0.7979367478	-0.07089410419	0.03
0.7979367478	-0.07089410419	0.04
0.7979367478	-0.07089410419	0.05
0.7979367478	-0.07089410419	0.06
0.7979367478	-0.07089410419	0.07
0.7979367478	-0.07089410419	0.08
0.7979367478	-0.07089410419	0.09
0.7979367478	-0.07089410419	0.1
0.7796306645	-0.08073855398	0
0.7796306645	-0.08073855398	0.01
0.7796306645	-0.08073855398	0.02
0.7796306645	-0.08073855398	0.03
0.7796306645	-0.08073855398	0.04
0.7796306645	-0.08073855398	0.05
0.7796306645	-0.08073855398	0.06
0.7796306645	-0.08073855398	0.07
0.7796306645	-0.08073855398	0.08
0.7796306645	-0.08073855398	0.09
0.7796306645	-0.08073855398	0.1
0.7611955354	-0.09065240069	0
0.7611955354	-0.09065240069	0.01
0.7611955354	-0.09065240069	0.02
0.7611955354	-0.09065240069	0.03
0.7611955354	-0.09065240069	0.04
0.7611955354	-0.09065240069	0.05
0.7611955354	-0.09065240069	0.06
0.7611955354	-0.09065240069	0.07
0.7611955354	-0.09065240069	0.08
0.7611955354	-0.09065240069	0.09
0.7611955354	-0.09065240069	0.1
0.7426304506	-0.1006361335	0
0.7426304506	-0.1006361335	0.01
0.7426304506	-0.1006361335	0.02
0.7426304506	-0.1006361335	0.03
0.7426304506	-0.1006361335	0.04
0.7426304506	-0.1006361335	0.05
0.7426304506	-0.1006361335	0.06
0.7426304506	-0.1006361335	0.07
0.7426304506	-0.1006361335	0.08
0.7426304506	-0.1006361335	0.09
0.7426304506	-0.1006361335	0.1
0.7239344942	-0.1106902452	0
0.7239344942	-0.1106902452	0.01
0.7239344942	-0.1106902452	0.02
0.7239344942	-0.1106902452	0.03
0.7239344942	-0.1106902452	0.04
0.7239344942	-0.1106902452	0.05
0.7239344942	-0.1106902452	0.06
0.7239344942	-0.1106902452	0.07
0.7239344942	-0.1106902452	0.08
0.7239344942	-0.1106902452	0.09
0.7239344942	-0.1106902452	0.1
0.7051067435	-0.1208152317	0
0.7051067435	-0.1208152317	0.01
0.7051067435	-0.1208152317	0.02
0.7051067435	-0.1208152317	0.03
0.7051067435	-0.1208152317	0.04
0.7051067435	-0.1208152317	0.05
0.7051067435	-0.1208152317	0.06
0.7051067435	-0.1208152317	0.07
0.7051067435	-0.1208152317	0.08
0.7051067435	-0.1208152317	0.09
0.7051067435	-0.1208152317	0.1
0.6861462695	-0.1310115927	0
0.6861462695	-0.1310115927	0.01
0.6861462695	-0.1310115927	0.02
0.6861462695	-0.1310115927	0.03
0.6861462695	-0.1310115927	0.04
0.6861462695	-0.1310115927	0.05
0.6861462695	-0.1310115927	0.06
0.6861462695	-0.1310115927	0.07
0.6861462695	-0.1310115927	0.08
0.6861462695	-0.1310115927	0.09
0.6861462695	-0.1310115927	0.1
0.6670521366	-0.1412798315	0
0.6670521366	-0.1412798315	0.01
0.6670521366	-0.1412798315	0.02
0.6670521366	-0.1412798315	0.03
0.6670521366	-0.1412798315	0.04
0.6670521366	-0.1412798315	0.05
0.6670521366	-0.1412798315	0.06
0.6670521366	-0.1412798315	0.07
0.6670521366	-0.1412798315	0.08
0.6670521366	-0.1412798315	0.09
0.6670521366	-0.1412798315	0.1
0.6478234025	-0.1516204546	0
0.6478234025	-0.1516204546	0.01
0.6478234025	-0.1516204546	0.02
0.6478234025	-0.1516204546	0.03
0.6478234025	-0.1516204546	0.04
0.6478234025	-0.1516204546	0.05
0.6478234025	-0.1516204546	0.06
0.6478234025	-0.1516204546	0.07
0.6478234025	-0.1516204546	0.08
0.6478234025	-0.1516204546	0.09
0.6478234025	-0.1516204546	0.1
0.6284591185	-0.1620339723	0
0.6284591185	-0.1620339723	0.01
0.6284591185	-0.1620339723	0.02
0.6284591185	-0.1620339723	0.03
0.6284591185	-0.1620339723	0.04
0.6284591185	-0.1620339723	0.05
0.6284591185	-0.1620339723	0.06
0.6284591185	-0.1620339723	0.07
0.6284591185	-0.1620339723	0.08
0.6284591185	-0.1620339723	0.09
0.6284591185	-0.1620339723	0.1
0.6089583289	-0.1725208985	0
0.6089583289	-0.1725208985	0.01
0.6089583289	-0.1725208985	0.02
0.6089583289	-0.1725208985	0.03
0.6089583289	-0.1725208985	0.04
0.6089583289	-0.1725208985	0.05
0.6089583289	-0.1725208985	0.06
0.6089583289	-0.1725208985	0.07
0.6089583289	-0.1725208985	0.08
0.6089583289	-0.1725208985	0.09
0.6089583289	-0.1725208985	0.1
0.5893200715	-0.1830817506	0
0.5893200715	-0.1830817506	0.01
0.5893200715	-0.1830817506	0.02
0.5893200715	-0.1830817506	0.03
0.5893200715	-0.1830817506	0.04
0.5893200715	-0.1830817506	0.05
0.5893200715	-0.1830817506	0.06
0.5893200715	-0.1830817506	0.07
0.5893200715	-0.1830817506	0.08
0.5893200715	-0.1830817506	0.09
0.5893200715	-0.1830817506	0.1
0.5695433773	-0.1937170499	0
0.5695433773	-0.1937170499	0.01
0.5695433773	-0.1937170499	0.02
0.5695433773	-0.1937170499	0.03
0.5695433773	-0.1937170499	0.04
0.5695433773	-0.1937170499	0.05
0.5695433773	-0.1937170499	0.06
0.5695433773	-0.1937170499	0.07
0.5695433773	-0.1937170499	0.08
0.5695433773	-0.1937170499	0.09
0.5695433773	-0.1937170499	0.1
0.5496272703	-0.204427321	0
0.5496272703	-0.204427321	0.01
0.5496272703	-0.204427321	0.02
0.5496272703	-0.204427321	0.03
0.5496272703	-0.204427321	0.04
0.5496272703	-0.204427321	0.05
0.5496272703	-0.204427321	0.06
0.5496272703	-0.204427321	0.07
0.5496272703	-0.204427321	0.08
0.5496272703	-0.204427321	0.09
0.5496272703	-0.204427321	0.1
0.5295707678	-0.2152130926	0
0.5295707678	-0.2152130926	0.01
0.5295707678	-0.2152130926	0.02
0.5295707678	-0.2152130926	0.03
0.5295707678	-0.2152130926	0.04
0.5295707678	-0.2152130926	0.05
0.5295707678	-0.2152130926	0.06
0.5295707678	-0.2152130926	0.07
0.5295707678	-0.2152130926	0.08
0.5295707678	-0.2152130926	0.09
0.5295707678	-0.2152130926	0.1
0.50937288	-0.2260748968	0
0.50937288	-0.2260748968	0.01
0.50937288	-0.2260748968	0.02
0.50937288	-0.2260748968	0.03
0.50937288	-0.2260748968	0.04
0.50937288	-0.2260748968	0.05
0.50937288	-0.2260748968	0.06
0.50937288	-0.2260748968	0.07
0.50937288	-0.2260748968	0.08
0.50937288	-0.2260748968	0.09
0.50937288	-0.2260748968	0.1
0.4890326104	-0.2370132696	0
0.4890326104	-0.2370132696	0.01
0.4890326104	-0.2370132696	0.02
0.4890326104	-0.2370132696	0.03
0.4890326104	-0.2370132696	0.04
0.4890326104	-0.2370132696	0.05
0.4890326104	-0.2370132696	0.06
0.4890326104	-0.2370132696	0.07
0.4890326104	-0.2370132696	0.08
0.4890326104	-0.2370132696	0.09
0.4890326104	-0.2370132696	0.1
0.4685489552	-0.2480287507	0
0.4685489552	-0.2480287507	0.01
0.4685489552	-0.2480287507	0.02
0.4685489552	-0.2480287507	0.03
0.4685489552	-0.2480287507	0.04
0.4685489552	-0.2480287507	0.05
0.4685489552	-0.2480287507	0.06
0.4685489552	-0.2480287507	0.07
0.4685489552	-0.2480287507	0.08
0.4685489552	-0.2480287507	0.09
0.4685489552	-0.2480287507	0.1
0.4479209037	-0.2591218838	0
0.4479209037	-0.2591218838	0.01
0.4479209037	-0.2591218838	0.02
0.4479209037	-0.2591218838	0.03
0.4479209037	-0.2591218838	0.04
0.4479209037	-0.2591218838	0.05
0.4479209037	-0.2591218838	0.06
0.4479209037	-0.2591218838	0.07
0.4479209037	-0.2591218838	0.08
0.4479209037	-0.2591218838	0.09
0.4479209037	-0.2591218838	0.1
0.4271474378	-0.2702932163	0
0.4271474378	-0.2702932163	0.01
0.4271474378	-0.2702932163	0.02
0.4271474378	-0.2702932163	0.03
0.4271474378	-0.2702932163	0.04
0.4271474378	-0.2702932163	0.05
0.4271474378	-0.2702932163	0.06
0.4271474378	-0.2702932163	0.07
0.4271474378	-0.2702932163	0.08
0.4271474378	-0.2702932163	0.09
0.4271474378	-0.2702932163	0.1
0.4062275327	-0.2815432993	0
0.4062275327	-0.2815432993	0.01
0.4062275327	-0.2815432993	0.02
0.4062275327	-0.2815432993	0.03
0.4062275327	-0.2815432993	0.04
0.4062275327	-0.2815432993	0.05
0.4062275327	-0.2815432993	0.06
0.4062275327	-0.2815432993	0.07
0.4062275327	-0.2815432993	0.08
0.4062275327	-0.2815432993	0.09
0.4062275327	-0.2815432993	0.1
0.3851601559	-0.292872688	0
0.3851601559	-0.292872688	0.01
0.3851601559	-0.292872688	0.02
0.3851601559	-0.292872688	0.03
0.3851601559	-0.292872688	0.04
0.3851601559	-0.292872688	0.05
0.3851601559	-0.292872688	0.06
0.3851601559	-0.292872688	0.07
0.3851601559	-0.292872688	0.08
0.3851601559	-0.292872688	0.09
0.3851601559	-0.292872688	0.1
0.3639442679	-0.3042819415	0
0.3639442679	-0.3042819415	0.01
0.3639442679	-0.3042819415	0.02
0.3639442679	-0.3042819415	0.03
0.3639442679	-0.3042819415	0.04
0.3639442679	-0.3042819415	0.05
0.3639442679	-0.3042819415	0.06
0.3639442679	-0.3042819415	0.07
0.3639442679	-0.3042819415	0.08
0.3639442679	-0.3042819415	0.09
0.3639442679	-0.3042819415	0.1
0.3425788217	-0.3157716227	0
0.3425788217	-0.3157716227	0.01
0.3425788217	-0.3157716227	0.02
0.3425788217	-0.3157716227	0.03
0.3425788217	-0.3157716227	0.04
0.3425788217	-0.3157716227	0.05
0.3425788217	-0.3157716227	0.06
0.3425788217	-0.3157716227	0.07
0.3425788217	-0.3157716227	0.08
0.3425788217	-0.3157716227	0.09
0.3425788217	-0.3157716227	0.1
0.3210627632	-0.3273422987	0
0.3210627632	-0.3273422987	0.01
0.3210627632	-0.3273422987	0.02
0.3210627632	-0.3273422987	0.03
0.3210627632	-0.3273422987	0.04
0.3210627632	-0.3273422987	0.05
0.3210627632	-0.3273422987	0.06
0.3210627632	-0.3273422987	0.07
0.3210627632	-0.3273422987	0.08
0.3210627632	-0.3273422987	0.09
0.3210627632	-0.3273422987	0.1
0.2993950305	-0.3389945404	0
0.2993950305	-0.3389945404	0.01
0.2993950305	-0.3389945404	0.02
0.2993950305	-0.3389945404	0.03
0.2993950305	-0.3389945404	0.04
0.2993950305	-0.3389945404	0.05
0.2993950305	-0.3389945404	0.06
0.2993950305	-0.3389945404	0.07
0.2993950305	-0.3389945404	0.08
0.2993950305	-0.3389945404	0.09
0.2993950305	-0.3389945404	0.1
0.2775745545	-0.3507289228	0
0.2775745545	-0.3507289228	0.01
0.2775745545	-0.3507289228	0.02
0.2775745545	-0.3507289228	0.03
0.2775745545	-0.3507289228	0.04
0.2775745545	-0.3507289228	0.05
0.2775745545	-0.3507289228	0.06
0.2775745545	-0.3507289228	0.07
0.2775745545	-0.3507289228	0.08
0.2775745545	-0.3507289228	0.09
0.2775745545	-0.3507289228	0.1
0.2556002584	-0.3625460249	0
0.2556002584	-0.3625460249	0.01
0.2556002584	-0.3625460249	0.02
0.2556002584	-0.3625460249	0.03
0.2556002584	-0.3625460249	0.04
0.2556002584	-0.3625460249	0.05
0.2556002584	-0.3625460249	0.06
0.2556002584	-0.3625460249	0.07
0.2556002584	-0.3625460249	0.08
0.2556002584	-0.3625460249	0.09
0.2556002584	-0.3625460249	0.1
0.233471058	-0.3744464298	0
0.233471058	-0.3744464298	0.01
0.233471058	-0.3744464298	0.02
0.233471058	-0.3744464298	0.03
0.233471058	-0.3744464298	0.04
0.233471058	-0.3744464298	0.05
0.233471058	-0.3744464298	0.06
0.233471058	-0.3744464298	0.07
0.233471058	-0.3744464298	0.08
0.233471058	-0.3744464298	0.09
0.233471058	-0.3744464298	0.1
0.2111858611	-0.3864307248	0
