-1	-1.037769312
-1	-0.9961026453
-1	-0.9544359786
-1	-0.9127693119
-1	-0.8711026453
-1	-0.8294359786
-1	-0.7877693119
-1	-0.7461026453
-1	-0.7044359786
-1	-0.6627693119
-1	-0.6211026453
-1	-0.5794359786
-1	-0.5377693119
-1	-0.4961026453
-1	-0.4544359786
-1	-0.4127693119
-1	-0.3711026453
-1	-0.3294359786
-1	-0.2877693119
-1	-0.2461026453
-1	-0.2044359786
-1	-0.1627693119
-1	-0.1211026453
-1	-0.0794359786
-1	-0.03776931194
-0.928870609	-0.9995181083
-0.928870609	-0.9578514416
-0.928870609	-0.916184775
-0.928870609	-0.8745181083
-0.928870609	-0.8328514416
-0.928870609	-0.791184775
-0.928870609	-0.7495181083
-0.928870609	-0.7078514416
-0.928870609	-0.666184775
-0.928870609	-0.6245181083
-0.928870609	-0.5828514416
-0.928870609	-0.541184775
-0.928870609	-0.4995181083
-0.928870609	-0.4578514416
-0.928870609	-0.416184775
-0.928870609	-0.3745181083
-0.928870609	-0.3328514416
-0.928870609	-0.291184775
-0.928870609	-0.2495181083
-0.928870609	-0.2078514416
-0.928870609	-0.166184775
-0.928870609	-0.1245181083
-0.928870609	-0.08285144164
-0.928870609	-0.04118477497
-0.928870609	0.000481891697
-0.8604769639	-0.9627381048
-0.8604769639	-0.9210714381
-0.8604769639	-0.8794047715
-0.8604769639	-0.8377381048
-0.8604769639	-0.7960714381
-0.8604769639	-0.7544047715
-0.8604769639	-0.7127381048
-0.8604769639	-0.6710714381
-0.8604769639	-0.6294047715
-0.8604769639	-0.5877381048
-0.8604769639	-0.5460714381
-0.8604769639	-0.5044047715
-0.8604769639	-0.4627381048
-0.8604769639	-0.4210714381
-0.8604769639	-0.3794047715
-0.8604769639	-0.3377381048
-0.8604769639	-0.2960714381
-0.8604769639	-0.2544047715
-0.8604769639	-0.2127381048
-0.8604769639	-0.1710714381
-0.8604769639	-0.1294047715
-0.8604769639	-0.08773810481
-0.8604769639	-0.04607143814
-0.8604769639	-0.004404771475
-0.8604769639	0.03726189519
-0.7947138435	-0.9273727168
-0.7947138435	-0.8857060502
-0.7947138435	-0.8440393835
-0.7947138435	-0.8023727168
-0.7947138435	-0.7607060502
-0.7947138435	-0.7190393835
-0.7947138435	-0.6773727168
-0.7947138435	-0.6357060502
-0.7947138435	-0.5940393835
-0.7947138435	-0.5523727168
-0.7947138435	-0.5107060502
-0.7947138435	-0.4690393835
-0.7947138435	-0.4273727168
-0.7947138435	-0.3857060502
-0.7947138435	-0.3440393835
-0.7947138435	-0.3023727168
-0.7947138435	-0.2607060502
-0.7947138435	-0.2190393835
-0.7947138435	-0.1773727168
-0.7947138435	-0.1357060502
-0.7947138435	-0.0940393835
-0.7947138435	-0.05237271683
-0.7947138435	-0.01070605017
-0.7947138435	0.0309606165
-0.7947138435	0.07262728317
-0.731480074	-0.8933675361
-0.731480074	-0.8517008694
-0.731480074	-0.8100342028
-0.731480074	-0.7683675361
-0.731480074	-0.7267008694
-0.731480074	-0.6850342028
-0.731480074	-0.6433675361
-0.731480074	-0.6017008694
-0.731480074	-0.5600342028
-0.731480074	-0.5183675361
-0.731480074	-0.4767008694
-0.731480074	-0.4350342028
-0.731480074	-0.3933675361
-0.731480074	-0.3517008694
-0.731480074	-0.3100342028
-0.731480074	-0.2683675361
-0.731480074	-0.2267008694
-0.731480074	-0.1850342028
-0.731480074	-0.1433675361
-0.731480074	-0.1017008694
-0.731480074	-0.06003420275
-0.731480074	-0.01836753609
-0.731480074	0.02329913058
-0.731480074	0.06496579725
-0.731480074	0.1066324639
-0.6706783725	-0.8606702469
-0.6706783725	-0.8190035802
-0.6706783725	-0.7773369136
-0.6706783725	-0.7356702469
-0.6706783725	-0.6940035802
-0.6706783725	-0.6523369136
-0.6706783725	-0.6106702469
-0.6706783725	-0.5690035802
-0.6706783725	-0.5273369136
-0.6706783725	-0.4856702469
-0.6706783725	-0.4440035802
-0.6706783725	-0.4023369136
-0.6706783725	-0.3606702469
-0.6706783725	-0.3190035802
-0.6706783725	-0.2773369136
-0.6706783725	-0.2356702469
-0.6706783725	-0.1940035802
-0.6706783725	-0.1523369136
-0.6706783725	-0.1106702469
-0.6706783725	-0.06900358024
-0.6706783725	-0.02733691357
-0.6706783725	0.01432975309
-0.6706783725	0.05599641976
-0.6706783725	0.09766308643
-0.6706783725	0.1393297531
-0.612215198	-0.8292305458
-0.612215198	-0.7875638791
-0.612215198	-0.7458972124
-0.612215198	-0.7042305458
-0.612215198	-0.6625638791
-0.612215198	-0.6208972124
-0.612215198	-0.5792305458
-0.612215198	-0.5375638791
-0.612215198	-0.4958972124
-0.612215198	-0.4542305458
-0.612215198	-0.4125638791
-0.612215198	-0.3708972124
-0.612215198	-0.3292305458
-0.612215198	-0.2875638791
-0.612215198	-0.2458972124
-0.612215198	-0.2042305458
-0.612215198	-0.1625638791
-0.612215198	-0.1208972124
-0.612215198	-0.07923054577
-0.612215198	-0.03756387911
-0.612215198	0.004102787561
-0.612215198	0.04576945423
-0.612215198	0.08743612089
-0.612215198	0.1291027876
-0.612215198	0.1707694542
-0.5560006071	-0.7990000639
-0.5560006071	-0.7573333972
-0.5560006071	-0.7156667306
-0.5560006071	-0.6740000639
-0.5560006071	-0.6323333972
-0.5560006071	-0.5906667306
-0.5560006071	-0.5490000639
-0.5560006071	-0.5073333972
-0.5560006071	-0.4656667306
-0.5560006071	-0.4240000639
-0.5560006071	-0.3823333972
-0.5560006071	-0.3406667306
-0.5560006071	-0.2990000639
-0.5560006071	-0.2573333972
-0.5560006071	-0.2156667306
-0.5560006071	-0.1740000639
-0.5560006071	-0.1323333972
-0.5560006071	-0.09066673058
-0.5560006071	-0.04900006391
-0.5560006071	-0.007333397247
-0.5560006071	0.03433326942
-0.5560006071	0.07599993609
-0.5560006071	0.1176666028
-0.5560006071	0.1593332694
-0.5560006071	0.2009999361
-0.5019481159	-0.7699322929
-0.5019481159	-0.7282656262
-0.5019481159	-0.6865989596
-0.5019481159	-0.6449322929
-0.5019481159	-0.6032656262
-0.5019481159	-0.5615989596
-0.5019481159	-0.5199322929
-0.5019481159	-0.4782656262
-0.5019481159	-0.4365989596
-0.5019481159	-0.3949322929
-0.5019481159	-0.3532656262
-0.5019481159	-0.3115989596
-0.5019481159	-0.2699322929
-0.5019481159	-0.2282656262
-0.5019481159	-0.1865989596
-0.5019481159	-0.1449322929
-0.5019481159	-0.1032656262
-0.5019481159	-0.06159895956
-0.5019481159	-0.01993229289
-0.5019481159	0.02173437377
-0.5019481159	0.06340104044
-0.5019481159	0.1050677071
-0.5019481159	0.1467343738
-0.5019481159	0.1884010404
-0.5019481159	0.2300677071
-0.4499745666	-0.7419825131
-0.4499745666	-0.7003158464
-0.4499745666	-0.6586491797
-0.4499745666	-0.6169825131
-0.4499745666	-0.5753158464
-0.4499745666	-0.5336491797
-0.4499745666	-0.4919825131
-0.4499745666	-0.4503158464
